date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:45	81460/81460	---M--	200	added ('OK')	application/javascript	etag:%2213e34-60e9787cf2f1e%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/lightbox.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/lightboxbf7d.js	(from http://localhost:8080/blogs/)
01:03:45	49319/49319	---M--	200	added ('OK')	application/javascript	etag:%22c0a7-60e9787d26eac%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/js/sliders.min.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/js/sliders.minbf7d.js	(from http://localhost:8080/blogs/)
01:03:46	11184/11184	---M--	200	added ('OK')	application/javascript	etag:%222bb0-60e9787d25358%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/js/shortcodes.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/js/shortcodesbf7d.js	(from http://localhost:8080/blogs/)
01:03:48	5594/5594	---M--	200	added ('OK')	application/javascript	etag:%2215da-60e9787d1e9f0%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/js/br-news.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/js/br-newsbf7d.js	(from http://localhost:8080/blogs/)
01:03:48	14601/14601	---M--	200	added ('OK')	application/javascript	etag:%223909-60e9787d23fd2%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/js/live-search.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/js/live-searchbf7d.js	(from http://localhost:8080/blogs/)
01:03:48	18209/18209	---M--	200	added ('OK')	application/javascript	etag:%224721-60e9787d1fd74%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/js/desktop.min.js?ver=7.0.3	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/js/desktop.minbf7d.js	(from http://localhost:8080/blogs/)
01:03:54	79475/79475	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:03:49%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:00	79493/79493	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:03:54%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.41.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:01	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5aaa63de0f7c0%22	http://localhost:8080/blogs/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-includes/fonts/dashicons7d4b.eot	(from http://localhost:8080/blogs/wp-includes/css/dashicons.min.css?ver=6.4.2)
01:04:01	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5aaa63de0f7c0%22	http://localhost:8080/blogs/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-includes/fonts/dashicons7d4b.ttf	(from http://localhost:8080/blogs/wp-includes/css/dashicons.min.css?ver=6.4.2)
01:04:05	79478/79478	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:00%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/laser.42.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:12	79481/79481	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:05%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/diners.43.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:17	79484/79484	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:12%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/maestro.44.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:22	79472/79472	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:17%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/jcb.45.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:27	79475/79475	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:22%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/amex.46.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:27	1173519/1173519	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:00:59%20GMT	http://localhost:8080/blogs/wp-json/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/index.html	(from http://localhost:8080/blogs/)
01:04:30	79487/79487	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:04:27%20GMT	http://localhost:8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/plugins/woocommerce/assets/images/icons/credit-cards/discover.47.delayed	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/plugins/woocommerce.min.css?ver=7.0.3)
01:04:31	77/77	---M--	200	added ('OK')	image/png	etag:%224d-60e9787d0d0d8%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/images/code-bg.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/images/code-bg.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/style.min.css?ver=7.0.3)
01:04:32	40840/40840	---M--	200	added ('OK')	font/ttf	etag:%229f88-60e9787ce73bb%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.ttf?ciufdj	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticonab9f.ttf	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/helpers.min.css?ver=7.0.3)
01:04:32	141872/141872	---M--	200	added ('OK')	image/svg+xml	etag:%2222a30-60e9787ce6beb%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.svg?ciufdj	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticonab9f.svg	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/helpers.min.css?ver=7.0.3)
01:04:39	40916/40916	---M--	200	added ('OK')	font/woff	etag:%229fd4-60e9787ce7b89%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticon.woff?ciufdj	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/tielabs-fonticon/tielabs-fonticonab9f.woff	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/helpers.min.css?ver=7.0.3)
01:04:46	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2212b44-60e9787cdeefe%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff2	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:04:48	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-60e9787cdeb16%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.woff	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:04:49	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-60e9787cdd3aa%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.svg	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:04:55	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-60e9787cdf6cc%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:04:56	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-60e9787cdbc3d%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:04:58	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-60e9787ce0e39%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff2	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:01	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-60e9787cdf6cc%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.eot?	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:01	16800/16800	---M--	200	added ('OK')	font/woff	etag:%2241a0-60e9787ce0a51%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.woff	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:01	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-60e9787cdbc3d%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.eot?	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400d41d.eot	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:02	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-60e9787cdfe9b%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.svg	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:07	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-60e9787ce0669%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-regular-400.ttf	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:12	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-60e9787cde347%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-brands-400.ttf	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:13	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%2213654-60e9787ce547d%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff2	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:29	103300/103300	---M--	200	added ('OK')	font/woff	etag:%2219384-60e9787ce4cb0%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.woff	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:29	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-60e9787ce392a%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.svg	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.svg	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:31	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-60e9787ce1dd6%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.eot	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/fonts/fontawesome/fa-solid-900.eot	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/css/fontawesome.css?ver=7.0.3)
01:05:36	79466/79466	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:05:29%20GMT	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/ilightbox/closedhand.cur	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/ilightbox/closedhand.cur	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:37	930/930	---M--	200	added ('OK')	image/png	etag:%223a2-60e9787ceaa62%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/caption-bg.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/caption-bg.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	2259/2259	---M--	200	added ('OK')	image/png	etag:%228d3-60e9787ce873f%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/alert.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/alert.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	843/843	---M--	200	added ('OK')	image/png	etag:%2234b-60e9787cea292%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/buttons.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/buttons.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	9574/9574	---M--	200	added ('OK')	image/gif	etag:%222566-60e9787cec1cf%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/preloader.gif	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/preloader.gif	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	187/187	---M--	200	added ('OK')	image/png	etag:%22bb-60e9787ceae49%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-64.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-64.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	229/229	---M--	200	added ('OK')	image/png	etag:%22e5-60e9787ceae49%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-ie.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/fullscreen-icon-ie.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:38	468/468	---M--	200	added ('OK')	image/png	etag:%221d4-60e9787ced16c%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-64.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-64.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:39	997/997	---M--	200	added ('OK')	image/png	etag:%223e5-60e9787ced553%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-ie.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/x-mark-icon-ie.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:39	502/502	---M--	200	added ('OK')	image/png	etag:%221f6-60e9787ce8b26%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-64.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-64.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:39	654/654	---M--	200	added ('OK')	image/png	etag:%2228e-60e9787ce8f0e%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-ie.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-next-icon-ie.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:40	626/626	---M--	200	added ('OK')	image/png	etag:%22272-60e9787ce96dc%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-64.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-64.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:40	663/663	---M--	200	added ('OK')	image/png	etag:%22297-60e9787ce9ac4%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-ie.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/arrow-prev-icon-ie.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
01:05:40	609/609	---M--	200	added ('OK')	image/png	etag:%22261-60e9787ceba00%22	http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/play-icon-64.png	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/play-icon-64.png	(from http://localhost:8080/blogs/wp-content/themes/jannah/assets/ilightbox/dark-skin/skin.css?ver=7.0.3)
